NOM_ENT,NOM_MUN,POB_TOT,ANALF,SBASC,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL.5000,PO2SM,IM_2020
Oaxaca,San Francisco Ixhuatán, 9 461,11.86513017,49.17737019,3.293891909,1.225882102,4.871548875,21.85209846,5.969512845,42.57478068,81.9462562,54.56659496
Oaxaca,San Francisco Jaltepetongo, 1 075,10.30150754,58.79396985,0.87804878,3.804878049,10.04878049,27.63532829,7.219512195,100,96.18768328,51.84662623
Oaxaca,San Francisco Lachigoló, 5 215,2.897051216,30.38302277,0.251499323,2.398916618,17.04391565,16.66666603,6.229444767,2.377756472,64.37732727,56.8126886
Oaxaca,San Francisco Logueche, 2 803,23.25092057,47.13308785,0.611510791,0.323741007,8.09352518,45.7271347,20.32374101,100,91.42461964,50.06939791
Oaxaca,San Francisco Nuxaño,376,9.85915493,55.28169014,0.531914894,0.531914894,0.531914894,19.83471107,5.85106383,100,98.03921569,54.12557584
Oaxaca,San Francisco Ozolotepec, 2 182,20.40520984,55.20984081,0.505050505,4.958677686,4.729109275,43.71257401,10.74380165,100,96.27906977,49.81594576
Oaxaca,San Francisco Sola, 2 019,13.80569759,66.47187728,2.929493545,3.426017875,4.021847071,38.61003876,34.75670308,100,90.92198582,49.42546728
Oaxaca,San Francisco Telixtlahuaca, 13 856,3.301555444,31.29954842,1.199855439,1.127574991,7.285869172,29.22940636,9.844597037,9.974018476,69.21809192,56.65767571
Oaxaca,San Francisco Teopan,312,10.33057851,73.55371901,3.846153846,1.602564103,0,28.71287155,16.34615385,100,98.33333333,51.79679489
Oaxaca,San Francisco Tlapancingo, 2 472,26.17866005,67.99007444,3.825136612,3.320722993,38.46153846,37.64478683,13.45102984,100,94.83065954,46.01988938
Oaxaca,San Gabriel Mixtepec, 4 910,9.30651456,48.09366557,1.182949215,1.448093004,1.73363247,39.85848999,8.66816235,100,82.24,53.42713707
Oaxaca,San Ildefonso Amatlán, 2 329,17.61817066,64.70227133,0.258286698,1.937150237,2.152389152,30.83832359,9.77184675,100,93.66286439,51.74968008
Oaxaca,San Ildefonso Sola, 1 060,12.19178082,62.19178082,3.507109005,8.720379147,19.52606635,45.94594574,21.80094787,100,91.62011173,47.41086799
Oaxaca,San Ildefonso Villa Alta, 3 677,9.835479256,55.34883721,0.52026287,0.410733844,0.21905805,21.35036469,9.482049877,100,88.34446919,54.2423782
Oaxaca,San Jacinto Amilpas, 16 827,2.260503547,18.98043495,0.023919153,0.14351492,1.734138611,15.13240814,4.849608324,0,56.45835823,59.6533605
Oaxaca,San Jacinto Tlacotepec, 2 233,14.35006435,61.51866152,0.497737557,1.764705882,4.027149321,31.20805359,20.09049774,100,89.94413408,51.57344358
Oaxaca,San Jerónimo Coatlán, 5 537,11.46514161,53.45096972,3.179765131,6.269196025,3.757904246,49.76228333,24.26377597,100,94.90950226,49.32929083
Oaxaca,San Jerónimo Silacayoapilla, 1 429,10.00953289,62.67942584,3.358992302,0.419874038,4.408677397,27.49445724,2.309307208,100,91.21863799,53.3780992
Oaxaca,San Jerónimo Sosola, 2 730,6.666666667,45.60386473,2.492668622,2.602639296,17.74193548,30.54187202,7.991202346,100,90.87423313,52.16905288
Oaxaca,San Jerónimo Taviche, 2 046,9.232954545,49.08294456,2.785923754,2.981427175,33.96871945,53.56415558,19.11045943,100,83.08115543,48.68183623
Oaxaca,San Jerónimo Tecóatl, 1 577,26.0349586,57.95768169,0.774693351,0.774693351,5.164622337,37.74834442,16.33311814,100,88.31417625,50.26984649
Oaxaca,San Jorge Nuchita, 2 881,23.16715543,73.8641915,2.193593315,1.218662953,3.93454039,29.67741966,5.919220056,100,95.20348837,50.82166601
Oaxaca,San José Ayuquila, 1 629,14.88042516,54.5615589,10.68139963,1.411909147,1.780233272,38.64628983,3.49907919,100,95.54263566,51.27135456
Oaxaca,San José Chiltepec, 11 310,13.24827093,42.48241326,3.813257306,1.318602994,2.708481825,24.09090996,7.171492205,100,85.99785408,53.40823765
Oaxaca,San José del Peñasco, 2 149,9.523809524,62.59166004,0.607476636,2.710280374,19.39252336,35.8928566,28.13084112,100,91.92307692,49.7735565
Oaxaca,San José Estancia Grande,938,21.9047619,51.74603175,7.700534759,3.85026738,1.497326203,27.20588303,6.631016043,100,91.00257069,50.67246876
Oaxaca,San José Independencia, 4 251,28.42676311,68.89692586,2.947624848,5.432399513,43.97076736,41.85248566,51.30328867,100,95.28746466,42.08794261
Oaxaca,San José Lachiguiri, 3 700,28.62918045,59.79419331,0.945945946,3.027027027,45.7027027,40.71588516,29.86486486,100,87.58002561,44.79040912
Oaxaca,San José Tenango, 18 102,32.65236636,70.22651694,1.53803132,9.910514541,67.43288591,50.87937164,52.58389262,100,96.14550309,37.91548538
Oaxaca,San Juan Achiutla,408,7.736389685,46.99140401,0.737100737,1.228501229,1.228501229,13.19444466,5.15970516,100,92.52873563,54.93189195
Oaxaca,San Juan Atepec, 1 457,6.618962433,52.50447227,1.169188446,0.343878955,1.650618982,21.45833397,23.17744154,100,92.25352113,53.51685371
Oaxaca,Ánimas Trujano, 4 564,2.892325315,24.75051819,0.110107906,0.462453204,4.294208324,19.37602615,6.188064303,100,63.24017054,56.94128571
Oaxaca,San Juan Bautista Atatlahuca, 1 424,17.33833177,59.70009372,0.914205345,2.180028129,0.843881857,24.6192894,9.212376934,100,95.90792839,52.14206659
Oaxaca,San Juan Bautista Coixtlahuaca, 2 725,8.329152032,46.76946741,3.029155623,4.240817872,23.47595608,25.62874222,10.82923135,100,89.91185113,51.01027456
Oaxaca,San Juan Bautista Cuicatlán, 10 365,7.787587297,47.25260245,0.774501043,0.635488035,1.568861086,29.53885841,16.4531824,47.87264834,85.53320474,54.63087117
Oaxaca,San Juan Bautista Guelache, 6 692,2.689243028,26.89243028,0.373580395,0.493126121,11.28212791,19.64185715,5.902570233,100,72.48345524,55.92928516
Oaxaca,San Juan Bautista Jayacatlán, 1 447,8.34914611,60.81593928,0.898410504,1.174844506,0.967519005,28.11735916,16.93158258,100,96.42184557,52.8605987
Oaxaca,San Juan Bautista Lo de Soto, 2 344,15.17857143,44.94047619,5.851979346,0.774526678,1.549053356,25.20215607,6.884681583,100,86.49425287,53.03269336
Oaxaca,San Juan Bautista Suchitepec,453,11.42061281,66.01671309,3.090507726,1.103752759,1.324503311,20.49689484,11.4790287,100,96.93251534,52.73586485
Oaxaca,San Juan Bautista Tlacoatzintepec, 2 181,28.64010989,63.5989011,1.762523191,1.391465677,12.43042672,26.92307663,14.79591837,100,94.66666667,49.242527
Oaxaca,San Juan Bautista Tlachichilco, 1 475,20.17892644,63.06047212,1.978171896,0.204638472,9.413369714,30.83109856,5.252387449,100,93.82940109,51.38238445
Oaxaca,San Juan Bautista Tuxtepec, 159 452,7.118672761,35.72221644,1.604186814,0.694641965,5.943960913,23.25398254,5.563456397,35.02182475,76.71539658,56.09504256
Oaxaca,San Juan Cacahuatepec, 8 939,9.90707198,40.81600504,3.805260213,1.186345831,9.300503637,31.15577888,11.82988248,100,78.46545146,53.00714612
Oaxaca,San Juan Cieneguilla,524,16.62269129,56.72823219,6.717850288,0.19193858,0.19193858,17.54385948,7.293666027,100,87.12121212,52.99713187
Oaxaca,San Juan Coatzóspam, 1 808,26.09649123,68.12865497,2.616609784,2.104664391,8.532423208,30.51823425,5.403868032,100,95.85365854,49.88512417
Oaxaca,San Juan Colorado, 9 609,19.56285847,58.00651062,2.710309601,5.222558115,9.642447618,38.05275345,24.76806004,40.89915704,94.91630502,49.45032959
Oaxaca,San Juan Comaltepec, 3 116,17.29106628,64.29601153,0.224646983,9.788189987,5.519897304,33.14203644,23.87676508,100,98.36309524,48.21560528
Oaxaca,San Juan Cotzocón, 22 444,16.1550583,55.08698941,1.384269663,2.143820225,16.39101124,28.14585686,12.3505618,100,88.4163629,50.95622644
Oaxaca,San Juan Chicomezúchil,296,3.017241379,54.74137931,0.337837838,0,0,25,25.67567568,100,87.82051282,54.09498159
Oaxaca,San Juan Chilateca, 1 522,2.5869038,33.30638642,0.657030223,0,2.365308804,14.63414669,7.358738502,100,78.90625,56.52793334
Oaxaca,San Juan del Estado, 2 807,5.371702638,44.79616307,0.463127895,0.391877449,0.463127895,26.94938469,15.2336782,100,77.9177162,54.86223226
Oaxaca,San Juan del Río, 1 372,14.87826871,60.14427412,0.219138057,0.146092038,0,13.5746603,1.533966399,100,93.78330373,54.25768316
Oaxaca,San Juan Diuxi, 1 056,33.93719807,73.91304348,1.041666667,1.420454545,25.37878788,21.48337555,16.85606061,100,95.25547445,47.33465505
Oaxaca,San Juan Evangelista Analco,407,2.803738318,53.58255452,2.948402948,0,0,11.85185146,14.004914,100,86.48648649,55.27613458
Oaxaca,San Juan Guelavía, 3 288,11.21308859,63.24410707,1.459854015,1.03406326,5.991484185,28.5714283,10.12773723,100,84.59214502,52.82231308
Oaxaca,San Juan Guichicovi, 29 802,28.62755848,59.82964592,3.87677981,2.253863284,9.224644038,31.11872673,6.970780754,100,92.34703542,49.5343714
Oaxaca,San Juan Ihualtepec,494,29.28759894,76.25329815,5.72597137,1.226993865,11.45194274,24.64788818,9.81595092,100,95.20547945,48.86683478
Oaxaca,San Juan Juquila Mixes, 3 703,30.11825573,63.96895787,5.683060109,0.87431694,0.273224044,30.3738327,23.36065574,100,92.61460102,49.09958455
Oaxaca,San Juan Juquila Vijanos, 1 880,11.80981595,61.82158568,0.586979723,1.120597652,0.426894344,33.57143021,27.90821772,100,97.39884393,51.46658838
Oaxaca,San Juan Lachao, 4 577,17.54503002,60.27351568,0.988793672,2.087453307,2.92243463,38.22714615,9.604395604,100,91.1295469,51.44236334
Oaxaca,San Juan Lachigalla, 3 538,19.45022907,59.39192003,3.986429177,1.639807747,22.25049477,47.10843277,18.82951654,100,97.85353535,48.04488239
Oaxaca,San Juan Lajarcia,634,7.551020408,57.14285714,0.94637224,1.261829653,0.315457413,17.35159874,14.03785489,100,97.57281553,53.75224947
Oaxaca,San Juan Lalana, 16 989,21.71540626,69.17495602,0.762997575,4.163955758,15.52611344,31.48024178,18.09309753,100,95.16501997,48.65815607
Oaxaca,San Juan de los Cués, 2 421,11.83162685,53.24232082,3.555188094,1.694915254,2.43902439,31.06796074,11.575031,100,90.7660021,52.44985811
Oaxaca,San Juan Mazatlán, 19 032,19.8638178,60.56001643,2.805463271,3.158782893,10.51521384,34.97507477,17.22828666,100,94.99417928,49.48841788
Oaxaca,San Juan Mixtepec -Dto. 08, 6 941,30.76640323,65.66807572,3.925559756,2.864204711,5.466705438,21.67023468,12.99796452,100,92.35395189,49.30143668
Oaxaca,San Juan Mixtepec -Dto. 26,607,33.60824742,68.04123711,0.329489292,0.494233937,0,25,24.71169687,100,99.03846154,49.23879158
Oaxaca,San Juan Ñumí, 5 773,17.70657673,56.39604914,0.85054678,1.996181219,2.100329804,22.19570351,18.65995487,100,96.88442211,51.59898412
Oaxaca,San Juan Ozolotepec, 3 411,18.53823814,63.95348837,0.381343502,5.074801995,1.026694045,51.18110275,22.27766363,100,97.50996016,48.96510638
Oaxaca,San Juan Petlapa, 3 117,27.6716572,77.18120805,1.736334405,1.414790997,7.073954984,44.64500427,27.36334405,100,96.17346939,47.72782443
Oaxaca,San Juan Quiahije, 4 203,28.59992022,69.3755004,0.696111378,1.632261162,1.152184349,30.8656044,8.425348056,100,88.55614973,50.57274269
Oaxaca,San Juan Quiotepec, 2 033,21.76199869,61.01249178,0.737825873,1.131333005,0.787014265,30.16453362,9.296606001,100,92.56756757,51.68819137
Oaxaca,San Juan Sayultepec,879,2.936378467,31.32137031,0.120627262,0.965018094,1.085645356,27.9661026,8.443908323,100,87.81362007,55.414044
Oaxaca,San Juan Tabaá, 1 241,8.397790055,46.62983425,0.080840744,0,0.080840744,29.30513573,24.81810833,100,97.30337079,53.13532409
Oaxaca,San Juan Tamazola, 3 325,13.58080579,55.50022635,2.627413739,10.92117759,52.67489712,32.40641785,33.11174422,100,95.93425606,43.8416783
Oaxaca,San Juan Teita,544,20.38369305,53.71702638,0.735294118,2.022058824,1.102941176,31.92771149,4.595588235,100,100,51.83423664
Oaxaca,San Juan Teitipac, 2 668,16.50099404,67.74353877,3.677298311,0.825515947,3.939962477,23.87267876,19.51219512,100,93.69708373,51.23938002
Oaxaca,San Juan Tepeuxila, 2 692,6.900102987,62.10092688,0.558659218,1.638733706,1.415270019,29.48255157,16.64804469,100,95.92356688,52.8653715
Oaxaca,San Juan Teposcolula, 1 494,6.316725979,47.06405694,2.275769746,2.610441767,3.078982597,30.85846901,10.04016064,100,92.28346457,53.25234989
Oaxaca,San Juan Yaeé, 1 426,9.030418251,66.06463878,0.705218618,0.493653032,0.77574048,32.67543793,9.097320169,100,96.16666667,53.14946908
Oaxaca,San Juan Yatzona,440,7.051282051,66.02564103,0,0,0,21.21212196,0.457665904,100,96.02649007,54.80705987
Oaxaca,San Juan Yucuita,643,1.937984496,42.82945736,2.177293935,0.155520995,16.95178849,23.95833397,4.821150855,100,86.7219917,54.30177323
Oaxaca,San Lorenzo, 5 903,24.17475728,58.49514563,8.067255435,5.434782609,26.12092391,37.01219559,18.08763587,100,95.94029851,46.21283906
Oaxaca,San Lorenzo Albarradas, 2 971,9.181818182,62.59090909,0.908784921,0.774150118,2.860989566,31.47929001,3.163917873,100,90.12681159,53.61799348
Oaxaca,San Lorenzo Cacaotepec, 18 339,2.199698081,26.32542442,0.640744797,1.056955093,9.600219058,16.19009209,4.957817465,14.75543923,68.16340701,57.73057306
Oaxaca,San Lorenzo Cuaunecuiltitla,833,26.21722846,67.0411985,1.112484549,0.123609394,8.652657602,48.5,9.517923362,100,97.48953975,49.41513631
Oaxaca,San Lorenzo Texmelúcan, 9 148,25.2846557,69.61194948,1.481809134,2.233771978,5.197390247,59.30656815,34.95521398,100,95.42801556,47.05929168
Oaxaca,San Lorenzo Victoria,932,15.72052402,64.62882096,1.722282024,0.753498385,0.861141012,22.02797127,1.614639397,100,90.95238095,53.30306161
Oaxaca,San Lucas Camotlán, 3 187,25.16703786,61.82628062,1.474741136,8.126764983,3.420144336,44.63840485,28.39661123,100,91.90600522,47.12609315
Oaxaca,San Lucas Ojitlán, 22 185,15.01746984,52.64746226,4.688774123,5.051191447,18.51952523,48.05870438,29.42828667,72.2695515,90.6202144,48.1183657
Oaxaca,San Lucas Quiaviní, 1 720,26.73410405,75.79479769,0.233100233,0.466200466,0.582750583,28.5714283,15.44289044,100,91.90839695,50.58160407
Oaxaca,San Lucas Zoquiápam, 7 163,29.05946858,62.12568536,1.93494111,3.519349411,14.61020752,45.87155914,31.36567583,100,97.33333333,46.37099463
Oaxaca,San Luis Amatlán, 3 829,22.40999265,60.91109478,3.122540016,1.180792443,9.288900551,32.05128098,7.924429284,100,94.06850459,50.52039018
Oaxaca,San Marcial Ozolotepec, 1 372,26.75893887,69.088812,0.662251656,11.77336277,1.324503311,40.88235474,24.57689478,100,96.04938272,46.28945507
Oaxaca,San Marcos Arteaga, 1 568,10.00855432,61.67664671,0.638977636,0.255591054,0.638977636,20.3125,3.642172524,100,83.86454183,54.63215871
Oaxaca,San Martín de los Cansecos,994,8.864265928,45.9833795,1.509054326,1.106639839,2.91750503,38.09523773,14.48692153,100,90.52863436,52.88890778
Oaxaca,San Martín Huamelúlpam, 1 000,5.859375,40.20887728,0.2,2.2,20.4,13.95348835,17.5,100,91.11675127,52.74395827
Oaxaca,San Martín Itunyoso, 2 749,30.44692737,55.86592179,2.846580407,1.072088725,30.24029575,46.21710587,33.30868762,100,91.15281501,45.65882741
Oaxaca,San Martín Lachilá, 1 034,15.35483871,57.03225806,0.872093023,0.775193798,0.19379845,16.51090431,13.46899225,100,91.61849711,53.18270377
Oaxaca,San Martín Peras, 12 436,41.67567568,86.93243243,7.79294653,3.364212579,0.24378352,50.501091,23.19193889,100,96.67186687,44.92756422
Oaxaca,San Martín Tilcajete, 1 975,3.994583615,44.34664861,1.013171226,0.709219858,7.04154002,22.94736862,6.686930091,100,76.25160462,55.15017276
Oaxaca,San Martín Toxpalan, 3 934,11.35531136,49.3040293,3.768780239,1.553348612,0.891265597,35.0525322,13.67456073,100,91.39715395,52.41649228
Oaxaca,San Martín Zacatepec, 1 324,18.6965812,59.93589744,2.001539646,0.076982294,49.26866821,25.84269714,4.618937644,100,89.25619835,48.73315522
Oaxaca,San Mateo Cajonos,611,14.77272727,60.45454545,0.328947368,0,0,27.52808952,11.67763158,100,94.26751592,52.94565882
Oaxaca,Capulálpam de Méndez, 1 619,1.678657074,23.02158273,0,0,0.259571707,14.35406685,3.828682674,100,73.02725968,57.65666823
Oaxaca,San Mateo del Mar, 15 571,18.88292776,56.04521939,21.67678594,14.21005038,61.09675752,44.3237648,47.79744219,64.13846253,90.06094702,38.5061519
Oaxaca,San Mateo Yoloxochitlán, 3 831,16.58896659,54.001554,1.227474536,1.749804126,5.458344215,49.18032837,17.47192478,100,91.30801688,50.54629124
Oaxaca,San Mateo Etlatongo, 1 239,5,45.21276596,1.133603239,0,1.376518219,31.05263138,17.00404858,100,92.21789883,53.99814963
Oaxaca,San Mateo Nejápam, 1 217,22.82208589,75.85501728,2.384868421,1.233552632,6.578947368,42.1926918,9.457236842,100,97.4137931,49.64868711
Oaxaca,San Mateo Peñasco, 2 384,21.36752137,47.25274725,1.375332742,4.081632653,3.238686779,32.89902115,23.33629104,100,92.51461988,50.00517826
Oaxaca,San Mateo Piñas, 2 021,17.59197324,70.16722408,1.140307387,16.26177491,16.60882499,33.28125,29.8463064,100,96.13259669,44.90966734
Oaxaca,San Mateo Río Hondo, 3 207,12.64770241,56.2992126,7.211848036,3.895685769,0.225370251,33.3739357,11.71925306,100,87.59057971,51.41718176
Oaxaca,San Mateo Sindihui, 1 977,22.46949031,57.35821967,0.870010235,0.307062436,1.688843398,41.59999847,12.69191402,100,92.62295082,51.05688419
Oaxaca,San Mateo Tlapiltepec,229,8.333333333,52.77777778,1.746724891,1.310043668,0,32.35293961,1.310043668,100,88.59649123,54.13953795
Oaxaca,San Melchor Betaza, 1 052,23.75621891,76.3681592,2.186311787,1.045627376,0.190114068,28.18181801,15.01901141,100,96.25,50.48207338
Oaxaca,San Miguel Achiutla,698,7.962962963,59.07407407,1.44092219,1.729106628,1.44092219,22.79999924,23.63112392,100,97.60956175,52.47808803
Oaxaca,San Miguel Ahuehuetitlán, 2 142,34.59972863,81.75033921,2.946679139,0.420954163,1.87090739,34.0304184,10.61739944,100,96.22641509,48.8515942
Oaxaca,San Miguel Aloápam, 2 191,18.37121212,62.12773446,0.958466454,0.319488818,0.547695116,31.46853065,19.67138293,100,91.84060721,51.60219195
Oaxaca,San Miguel Amatitlán, 6 932,19.23242777,60.88831393,7.434675906,1.804532987,11.70781002,41.68247986,4.576295655,100,95.84569733,49.73563687
Oaxaca,San Miguel Amatlán,991,2.627939142,54.91009682,0.913705584,0.812182741,1.116751269,22.41379356,6.395939086,100,96.26666667,54.82045803
Oaxaca,San Miguel Coatlán, 3 184,21.27151052,71.08030593,1.476594408,2.419101477,1.727929626,40.78794861,24.75651901,100,88.71841155,49.58976097
Oaxaca,San Miguel Chicahua, 2 169,22.4137931,50.06896552,1.829561868,4.188733751,12.37361579,28.18471336,17.42898411,100,93.97163121,49.47851847
Oaxaca,San Miguel Chimalapa, 6 711,18.40504618,56.74701509,6.563517915,4.234527687,19.98371336,27.47311783,8.110749186,100,90.29244517,49.36101256
Oaxaca,San Miguel del Puerto, 8 551,15.61483409,60.21764492,2.418408077,4.590279408,2.453627612,37.92229843,14.79220474,100,85.36369012,50.7880201
Oaxaca,San Miguel del Río,245,3.10880829,63.21243523,0,0.408163265,0.408163265,13.15789509,12.24489796,100,94.11764706,54.94577353
Oaxaca,San Miguel Ejutla, 1 149,10.75794621,53.17848411,5.240174672,1.222707424,3.84279476,29.18032837,8.733624454,100,85.7400722,52.85839935
Oaxaca,San Miguel el Grande, 4 313,11.43575243,36.72635878,1.307034221,3.113117871,2.447718631,20.24353027,19.60551331,100,83.93903869,53.10197154
Oaxaca,San Miguel Huautla, 1 311,20.13888889,59.04037858,1.787164907,6.498781478,25.75142161,35.47557831,23.63931763,100,98.25581395,46.8563941
Oaxaca,San Miguel Mixtepec, 3 194,21.99513382,65.54744526,4.137492043,4.232972629,2.03691916,50.40128326,18.04583068,100,97.0633694,48.48246347
Oaxaca,San Miguel Panixtlahuaca, 6 252,24.92866407,67.85992218,0.320256205,1.793434748,1.26501201,30.75040817,22.88230584,5.790147153,87.81313473,51.6977183
Oaxaca,San Miguel Peras, 3 818,14.35464415,61.23843989,1.963385513,5.359511807,14.91111701,50.51428604,38.2064208,100,94.83667018,47.2282463
Oaxaca,San Miguel Piedras, 1 328,4.946236559,61.39784946,0.706436421,3.767660911,29.67032967,39.60113907,26.84458399,100,97.61904762,48.92546825
Oaxaca,San Miguel Quetzaltepec, 7 286,29.45271708,68.37524178,0.510344828,3.434482759,3.2,30.73529434,17.10344828,100,95.9012781,49.01982616
Oaxaca,San Miguel Santa Flor,691,42.42424242,81.25,1.449275362,2.028985507,1.014492754,37.1559639,14.34782609,100,98.13432836,47.20103255
Oaxaca,Villa Sola de Vega, 12 350,14.46907818,62.06690236,1.126418152,3.938411669,5.632090762,36.46254349,36.97819567,100,89.73921521,49.40601155
Oaxaca,San Miguel Soyaltepec, 38 682,17.30204174,54.23996986,4.55551217,1.684237928,22.65521281,35.94607544,16.09006898,81.22382503,88.0397845,49.73494613
Oaxaca,San Miguel Suchixtepec, 2 932,15.53579785,48.10481984,0.656303972,0.690846287,3.350604491,36.44578171,6.321243523,100,82.1656051,53.05639328
Oaxaca,Villa Talea de Castro, 2 011,6.65374677,58.20413437,0.700700701,0.3003003,0.1001001,20.42553139,12.61261261,100,92.00385356,54.300696
Oaxaca,San Miguel Tecomatlán,305,5.952380952,53.96825397,0,0.331125828,0.993377483,11.20689678,2.649006623,100,94.4,55.50827035
Oaxaca,San Miguel Tenango,653,11.40529532,59.06313646,4.900459418,3.981623277,5.206738132,18.58407021,11.3323124,100,92.92929293,51.86185458
Oaxaca,San Miguel Tequixtepec, 1 044,6.25,57.04787234,2.298850575,0.383141762,1.53256705,33.96226501,8.237547893,100,93.52517986,53.63118573
Oaxaca,San Miguel Tilquiápam, 3 141,35.19394513,81.45695364,6.154336735,2.582908163,2.742346939,48.40116119,21.74744898,100,96.92765114,46.30668447
Oaxaca,San Miguel Tlacamama, 3 668,14.48435689,45.84460765,8.944201313,1.695842451,13.21115974,34.05511856,12.60940919,100,86.96763203,50.66837192
Oaxaca,San Miguel Tlacotepec, 3 100,20.48505847,61.49848419,1.689957751,0.974975626,3.704907377,23.50993347,10.17224569,100,88.81578947,51.91967777
Oaxaca,San Miguel Tulancingo,307,10.75697211,56.57370518,0.651465798,1.628664495,2.931596091,22.3300972,5.211726384,100,94.61077844,53.51004662
Oaxaca,San Miguel Yotao,585,7.674418605,63.25581395,0.695652174,0,0,42.2857132,18.26086957,100,98.08429119,52.47888679
Oaxaca,San Nicolás, 1 214,16.83848797,65.17754868,4.448105437,1.235584843,2.965403624,35.02673721,13.26194399,100,94.08983452,51.00829524
Oaxaca,San Nicolás Hidalgo, 1 043,14.67025572,63.66083445,1.821668265,1.342281879,2.97219559,20.81784439,3.451581975,100,86.94158076,53.20588651
Oaxaca,San Pablo Coatlán, 4 308,8.232526882,58.66935484,0.510796378,2.646239554,0.882284653,36.69391632,13.23426979,100,93.21192053,52.54878856
Oaxaca,San Pablo Cuatro Venados, 1 510,11.8694362,53.51137488,1.148648649,3.310810811,24.72972973,44.34782791,24.25675676,100,97.98488665,48.65857784
Oaxaca,San Pablo Etla, 17 116,1.659113603,18.55541006,0.323967721,0.335748365,5.51334158,11.97295189,2.591741768,57.98667913,52.1560319,58.85796016
Oaxaca,San Pablo Huitzo, 7 035,3.153745072,30.01689506,0.881809131,0.568909117,10.4963732,17.4644928,5.461527521,13.68869936,73.6825497,57.24416747
Oaxaca,San Pablo Huixtepec, 10 020,6.260010678,36.59903897,0.62,0.88,1.09,20.15677452,11.69,4.091816367,74.42352941,57.00051738
Oaxaca,San Pablo Macuiltianguis,955,11.32075472,58.49056604,0.21141649,0.317124736,0.317124736,21.56862831,4.4397463,100,83.58208955,54.51055049
Oaxaca,San Pablo Tijaltepec, 2 751,16.97396963,51.62689805,4.471544715,8.536585366,9.571322986,44.24341965,25.79453067,100,95.85492228,47.52601838
Oaxaca,San Pablo Villa de Mitla, 13 587,7.762691854,56.48366785,0.952099786,1.025905971,16.9975644,31.32963943,12.00088567,28.94678737,86.83578505,53.39057197
Oaxaca,San Pablo Yaganiza, 1 125,9.257003654,59.80511571,0.446428571,0.446428571,0.267857143,31.67701912,7.053571429,100,96.06126915,53.56608999
Oaxaca,San Pedro Amuzgos, 6 632,17.63459093,57.49933518,2.116643825,3.182579564,6.349931476,32.88769913,13.91807522,100,91.09362055,50.76031327
Oaxaca,San Pedro Apóstol, 1 594,8.985985161,48.06265458,0.564617315,1.066499373,1.882057716,26.65198326,29.42283563,100,86.59638554,52.74857085
Oaxaca,San Pedro Atoyac, 4 559,22.89845326,64.02151984,7.069154775,2.349066959,8.75960483,42.21824646,19.84632272,100,94.25981873,48.3587916
Oaxaca,San Pedro Cajonos, 1 081,8.395061728,54.9382716,1.576994434,0,0.371057514,30.83333397,21.24304267,100,96.17977528,52.9008253
Oaxaca,San Pedro Coxcaltepec Cántaros,716,8.566108007,58.84543762,0.977653631,0.698324022,12.70949721,30.30303001,22.06703911,100,96.7032967,51.55075095
Oaxaca,San Pedro Comitancillo, 4 333,6.510802012,25.56969518,1.385681293,0.808314088,1.939953811,19.48324013,3.163972286,100,67.94231836,56.41488727
Oaxaca,San Pedro el Alto, 4 654,23.52145995,71.64582629,0.429830217,5.093488072,2.428540726,54.00801468,20.28798625,100,93.26315789,48.1210859
Oaxaca,San Pedro Huamelula, 9 735,10.76793486,49.43851769,5.022217629,2.893458717,9.548413765,30.33635139,8.587372119,100,80.55232558,52.20124937
Oaxaca,San Pedro Huilotepec, 3 307,9.987304274,45.61997461,3.810099788,1.814333233,3.205322044,42.57767487,21.56032658,100,80.78078078,51.95183024
Oaxaca,San Pedro Ixcatlán, 10 368,21.73530705,63.4976196,2.495296564,2.336865036,23.23002277,48.51485062,30.69610853,100,91.35093762,46.94510696
Oaxaca,San Pedro Ixtlahuaca, 14 552,5.467424923,40.7745817,1.137068431,6.737857389,47.82578733,34.83328629,18.3102474,100,74.35857565,48.68591517
Oaxaca,San Pedro Jaltepetongo,483,26.05042017,58.54341737,1.6563147,1.035196687,8.695652174,27.95030975,49.68944099,100,95.94594595,47.78224496
Oaxaca,San Pedro Jicayán, 11 279,19.45609525,53.46414073,4.677893611,2.004811548,45.13944578,37.14072418,16.79586563,100,91.33480826,46.92016128
Oaxaca,San Pedro Jocotipac,730,25.29313233,59.79899497,0,2.06043956,0.412087912,23.79182243,19.50549451,100,97.28915663,50.59389019
Oaxaca,San Pedro Juchatengo, 1 755,8.672699849,58.74811463,1.550832855,0.459506031,0.114876508,21.56057549,11.48765078,100,87.75167785,54.05316923
Oaxaca,San Pedro Mártir, 1 899,9.763313609,59.9112426,3.582718651,0.684931507,31.3487882,32.65306091,59.85247629,100,91.06438896,47.0974347
Oaxaca,San Pedro Mártir Quiechapa,738,3.839441536,42.23385689,1.112656467,1.808066759,0,33.17972183,20.16689847,100,94.06392694,53.49358633
Oaxaca,San Pedro Mártir Yucuxaco, 1 257,4.113924051,50.94936709,1.352426412,3.341288783,21.4797136,21.34570694,15.59268099,100,93.66515837,51.81313331
Oaxaca,San Pedro Mixtepec -Dto. 22, 49 780,8.152189039,39.4886774,1.466953033,1.671597034,1.635125826,30.23002625,24.81003424,16.23141824,67.29900247,55.04932702
